time(s),temperature (K),pressure(Bar),volume (m3),velocity (m/s)
1e-05,398.00000001339026,1.0132398675412397,0.00021113320000000003,-0.005344903983251097
2e-05,398.00003174998074,1.0132401735155934,0.00021113315308007017,-0.010689807966502193
3.0000000000000004e-05,398.00009660054224,1.0132407988902423,0.0002111330571718944,-0.016034711949753287
4e-05,398.00019874117606,1.0132417839443397,0.00021113290609789433,-0.021379615933004387
5e-05,398.00033421125846,1.0132430904766607,0.0002111327057174565,-0.02672451991625548
6e-05,398.00050257441956,1.0132447142791596,0.00021113245667631734,-0.03206942389950657
7.000000000000001e-05,398.00071430925647,1.0132467564240795,0.00021113214347303372,-0.03741432788275767
8e-05,398.0009582863754,1.0132491095648533,0.00021113178257236944,-0.04275923186600877
9e-05,398.0012351371726,1.0132517797933653,0.00021113137304056546,-0.04810413584925986
0.0001,398.00155537956397,1.0132548685623979,0.0002111308993182932,-0.05344903983251096
0.00011,398.00190786530663,1.0132582683438895,0.00021113037789823543,-0.05879394381576205
0.00012,398.00229321506157,1.013261985126911,0.00021112980786267563,-0.06413884779901315
0.00013000000000000002,398.0027219662177,1.0132661205538165,0.00021112917362376164,-0.06948375178226425
0.00014000000000000001,398.00318296386683,1.0132705670321716,0.00021112849168405148,-0.07482865576551534
0.00015000000000000001,398.00367681567303,1.0132753304265376,0.00021112776114519692,-0.08017355974876644
0.00016,398.0042140796361,1.0132805125799038,0.0002111269663892185,-0.08551846373201755
0.00017,398.00478359327326,1.013286005826521,0.0002111261239298275,-0.09086336771526862
0.00018,398.0053859511938,1.0132918159058284,0.00021112523288814564,-0.09620827169851973
0.00019,398.00603173297236,1.0132980448711055,0.00021112427761466444,-0.10155317568177083
0.0002,398.0067097676242,1.0133045849741096,0.00021112327463556604,-0.10689807966502192
0.00021,398.00742063664876,1.0133114418285896,0.00021112222309153537,-0.11224298364827301
0.00022,398.00817494221434,1.0133187177080698,0.0002111211073001005,-0.1175878876315241
0.00023,398.0089615038933,1.0133263047724184,0.0002111199438012697,-0.12293279161477519
0.00024,398.00978089829493,1.013334208589145,0.00021111873174310209,-0.1282776955980263
0.00025,398.01063330038784,1.0133424308517611,0.00021111747086785724,-0.1336225995812774
0.00026000000000000003,398.0115290296027,1.013351071110036,0.00021111614591195048,-0.1389675035645285
0.00027000000000000006,398.01245690776597,1.0133600215440781,0.00021111477341177916,-0.1443124075477796
0.0002800000000000001,398.01341784020684,1.0133692908934302,0.0002111133520293733,-0.1496573115310307
0.0002900000000000001,398.0144221058238,1.0133789783197864,0.00021111186656164223,-0.15500221551428184
0.00030000000000000014,398.0154585275209,1.0133889760122021,0.00021111033354314395,-0.16034711949753297
0.00031000000000000016,398.016528001629,1.0133992926244155,0.00021110875164938515,-0.16569202348078405
0.0003200000000000002,398.0176408113418,1.013410027362654,0.0002111071056715108,-0.17103692746403515
0.0003300000000000002,398.01878578591055,1.0134210724755566,0.00021110541213438405,-0.1763818314472863
0.00034000000000000024,398.01996381097024,1.013432436514642,0.00021110366972951347,-0.18172673543053738
0.00035000000000000027,398.02118517467267,1.0134442187373525,0.00021110186324133534,-0.1870716394137885
0.0003600000000000003,398.02243871224647,1.013456311448072,0.0002111000091855198,-0.19241654339703962
0.0003700000000000003,398.02372529848947,1.0134687230948416,0.0002110981062697713,-0.1977614473802907
0.00038000000000000035,398.0250552270367,1.0134815529914711,0.00021109613927111715,-0.2031063513635418
0.00039000000000000037,398.0264173387012,1.0134946934941111,0.00021109412469655427,-0.20845125534679293
0.0004000000000000004,398.02781249733926,1.0135081529461831,0.00021109206127017114,-0.213796159330044
0.0004100000000000004,398.0292510025558,1.0135220307230604,0.00021108993376085789,-0.21914106331329514
0.00042000000000000045,398.0307217003522,1.0135362192285147,0.00021108775866749037,-0.22448596729654627
0.0004300000000000005,398.0322254435219,1.0135507267001815,0.00021108553473072524,-0.22983087127979734
0.0004400000000000005,398.03377253819394,1.013565652580501,0.00021108324671055922,-0.23517577526304845
0.00045000000000000053,398.03535183513304,1.013580889316496,0.0002110809110983312,-0.2405206792462996
0.00046000000000000056,398.0369641759296,1.0135964450388182,0.00021107852665144615,-0.2458655832295507
0.0004700000000000006,398.0386198738099,1.0136124192626645,0.00021107607812022265,-0.2512104872128018
0.0004800000000000006,398.04030778384146,1.0136287044736882,0.00021107358198907972,-0.2565553911960529
0.0004900000000000006,398.0420287363133,1.0136453086944868,0.00021107103703234639,-0.261900295179304
0.0005000000000000007,398.04379305211864,1.0136623315188336,0.00021106842798984985,-0.2672451991625551
0.0005100000000000007,398.04558959016964,1.0136796654662437,0.00021106577133973885,-0.2725901031458063
0.0005200000000000007,398.04741916931744,1.013697318450106,0.0002110630658734385,-0.2779350071290574
0.0005300000000000007,398.04929211873235,1.0137153901488378,0.00021106029631944227,-0.2832799111123085
0.0005400000000000008,398.05119730067196,1.013733773110778,0.00021105747915031153,-0.2886248150955596
0.0005500000000000008,398.0531355224479,1.0137524751390652,0.00021105461317473523,-0.2939697190788107
0.0005600000000000008,398.0551171221251,1.013771596002986,0.00021105168310900152,-0.2993146230620618
0.0005700000000000008,398.05713096478706,1.0137910282744562,0.00021104870542080063,-0.3046595270453129
0.0005800000000000009,398.0591778460843,1.0138107796452849,0.00021104567893624916,-0.310004431028564
0.0005900000000000009,398.061268113644,1.0138309499821268,0.00021104258835852901,-0.3153493350118151
0.0006000000000000009,398.0633906348187,1.0138514318749696,0.00021103945015120908,-0.3206942389950662
0.000610000000000001,398.0655461935216,1.0138722329033498,0.00021103626315799315,-0.3260391429783173
0.000620000000000001,398.0677451475455,1.0138934530377701,0.00021103301206802628,-0.3313840469615684
0.000630000000000001,398.06997636598567,1.0139149848806996,0.00021102971334153968,-0.3367289509448196
0.000640000000000001,398.0722406208897,1.0139368358983414,0.00021102636583998,-0.34207385492807063
0.0006500000000000011,398.0745482809337,1.0139591061719648,0.0002110229542374948,-0.34741875891132173
0.0006600000000000011,398.0768882163501,1.013981688310564,0.00021101949499179542,-0.35276366289457284
0.0006700000000000011,398.0792611872286,1.014004589666058,0.0002110159869822227,-0.358108566877824
0.0006800000000000011,398.081677573817,1.014027910437477,0.00021101241486693598,-0.3634534708610751
0.0006900000000000012,398.0841262468711,1.0140515432341912,0.00021100879510197902,-0.36879837484432626
0.0007000000000000012,398.0866079544306,1.0140754952929067,0.00021100512658473413,-0.3741432788275773
0.0007100000000000012,398.08913308905426,1.0140998669376857,0.00021100139395635126,-0.3794881828108284
0.0007200000000000012,398.09169052139833,1.0141245507719379,0.00021099761367209335,-0.3848330867940795
0.0007300000000000013,398.0942809873354,1.014149553916181,0.00021099378464752735,-0.3901779907773306
0.0007400000000000013,398.09691489245995,1.0141749768268928,0.00021098989150574195,-0.3955228947605818
0.0007500000000000013,398.09958110667543,1.01420071209494,0.00021098595070214113,-0.40086779874383294
0.0007600000000000013,398.10228035361115,1.0142267667237956,0.00021098196117061543,-0.406212702727084
0.0007700000000000014,398.10502305266846,1.0142532413100136,0.00021097790751510952,-0.4115576067103351
0.0007800000000000014,398.10779807231415,1.0142800284250828,0.00021097380619212525,-0.4169025106935862
0.0007900000000000014,398.1106061238347,1.014307134954536,0.0002109696561540116,-0.4222474146768373
0.0008000000000000014,398.1134576412241,1.014334661642852,0.00021096544198445522,-0.42759231866008846
0.0008100000000000015,398.116341490811,1.0143625010350894,0.0002109611801420483,-0.43293722264333956
0.0008200000000000015,398.11925837145986,1.014390659898017,0.00021095686959772894,-0.4382821266265906
0.0008300000000000015,398.12221873256806,1.014419239132104,0.00021095249491378035,-0.44362703060984177
0.0008400000000000016,398.1252114375897,1.0144481312486682,0.0002109480725519131,-0.44897193459309287
0.0008500000000000016,398.12823717286835,1.0144773428948544,0.00021094360150178081,-0.45431683857634403
0.0008600000000000016,398.13130640405024,1.0145069751354385,0.00021093906630308628,-0.45966174255959513
0.0008700000000000016,398.134407990945,1.0145369204404187,0.00021093448342172238,-0.46500664654284624
0.0008800000000000017,398.1375426073101,1.0145671853365643,0.0002109298518661806,-0.4703515505260973
0.0008900000000000017,398.14072073586794,1.0145978710613837,0.00021092515615237428,-0.47569645450934833
0.0009000000000000017,398.14393123204695,1.0146288700358885,0.00021092041275147874,-0.48104135849259944
0.0009100000000000017,398.1471747569107,1.0146601886656275,0.00021091562069094157,-0.4863862624758507
0.0009200000000000018,398.1504618111532,1.0146919283696012,0.00021091076446164557,-0.49173116645910175
0.0009300000000000018,398.1537812449892,1.0147239815117446,0.000210905860541185,-0.49707607044235297
0.0009400000000000018,398.1571337067376,1.0147563543757048,0.00021090090797607738,-0.502420974425604
0.0009500000000000018,398.160529715935,1.0147891485708371,0.00021089589123090134,-0.5077658784088551
0.0009600000000000019,398.1639581167712,1.0148222563957794,0.0002108908267908437,-0.5131107823921062
0.0009700000000000019,398.1674195447289,1.014855684011513,0.00021088571372160144,-0.5184556863753573
0.000980000000000002,398.1709245391293,1.01488953322695,0.00021088053646014292,-0.5238005903586084
0.000990000000000002,398.1744619372719,1.0149236962668973,0.00021087531150045752,-0.5291454943418596
0.001000000000000002,398.1780323617444,1.0149581791690023,0.00021087003792752743,-0.5344903983251106
0.001010000000000002,398.1816463725732,1.0149930839510528,0.00021086470014937135,-0.5398353023083617
0.001020000000000002,398.18529279929305,1.0150283027552767,0.00021085931467002908,-0.5451802062916128
0.001030000000000002,398.18897225153177,1.0150638414953292,0.00021085388059386895,-0.550525110274864
0.001040000000000002,398.1926953109905,1.015099802407477,0.00021084838229858789,-0.5558700142581151
0.001050000000000002,398.19645079854126,1.0151360775423826,0.00021084283629956095,-0.561214918241366
0.0010600000000000021,398.2002393107648,1.0151726726890071,0.00021083724172063967,-0.5665598222246173
0.0010700000000000022,398.2040714520378,1.015209690311952,0.00021083158290779357,-0.5719047262078684
0.0010800000000000022,398.2079360336245,1.0152470223610155,0.00021082587638905563,-0.5772496301911195
0.0010900000000000022,398.21183363916384,1.015284674501335,0.0002108201213076333,-0.5825945341743705
0.0011000000000000022,398.2157644466925,1.0153226484804576,0.00021081431740577658,-0.5879394381576217
0.0011100000000000023,398.2197387967211,1.0153610442267282,0.00021080844942146783,-0.5932843421408728
0.0011200000000000023,398.2237454871723,1.0153997535496186,0.00021080253390033305,-0.5986292461241239
0.0011300000000000023,398.22778543688236,1.0154387853545612,0.00021079656949096986,-0.6039741501073751
0.0011400000000000023,398.23186894452266,1.0154782391753632,0.00021079054099495945,-0.6093190540906261
0.0011500000000000024,398.23598480851695,1.0155180068176068,0.0002107844649555543,-0.6146639580738772
0.0011600000000000024,398.24013393889186,1.0155580971031697,0.00021077834003465173,-0.6200088620571284
0.0011700000000000024,398.24432663909306,1.0155986096219607,0.00021077215102862872,-0.6253537660403794
0.0011800000000000024,398.2485517132326,1.015639436225582,0.00021076591447064777,-0.6306986700236306
0.0011900000000000025,398.2528100608197,1.0156805856358104,0.0002107596290384396,-0.6360435740068816
0.0012000000000000025,398.257111990747,1.015722157505296,0.00021075327952225259,-0.6413884779901329
0.0012100000000000025,398.26144631247206,1.0157640437280266,0.00021074688244563432,-0.6467333819733838
0.0012200000000000025,398.2658139148325,1.015806252924336,0.00021074043650234643,-0.6520782859566351
0.0012300000000000026,398.27022511263954,1.0158488848145577,0.0002107339264758322,-0.657423189939886
0.0012400000000000026,398.2746687203333,1.0158918313312912,0.00021072736888051686,-0.6627680939231373
0.0012500000000000026,398.2791456159667,1.0159351009922157,0.00021072076242638463,-0.6681129979063883
0.0012600000000000027,398.2836661207847,1.0159787935905418,0.0002107140918893694,-0.6734579018896395
0.0012700000000000027,398.2882190538196,1.0160228010934764,0.0002107073737752986,-0.6788028058728907
0.0012800000000000027,398.2928052822045,1.0160671319148011,0.00021070060681056645,-0.6841477098561416
0.0012900000000000027,398.2974351341451,1.016111885925955,0.00021069377576286573,-0.6894926138393929
0.0013000000000000028,398.3020974328596,1.0161569551245595,0.00021068689712998247,-0.6948375178226439
0.0013100000000000028,398.3067930344458,1.016202347819317,0.00021067996965490438,-0.700182421805895
0.0013200000000000028,398.3115322746208,1.0162481639654548,0.00021067297809632284,-0.7055273257891461
0.0013300000000000028,398.31630398035,1.016294295586571,0.0002106659389445714,-0.7108722297723972
0.0013400000000000029,398.3211089965606,1.0163407508850746,0.0002106588509594108,-0.7162171337556482
0.0013500000000000029,398.32595766706396,1.016387629905764,0.00021065169888974237,-0.7215620377388995
0.001360000000000003,398.33083882210207,1.0164348246935346,0.00021064449921906847,-0.7269069417221505
0.001370000000000003,398.33575329533045,1.0164823433433965,0.00021063725072409834,-0.7322518457054017
0.001380000000000003,398.3407114392158,1.0165302859955847,0.00021062993814312578,-0.7375967496886527
0.001390000000000003,398.3457020868443,1.016578544711553,0.00021062257795347652,-0.7429416536719039
0.001400000000000003,398.35072606045475,1.0166271274777072,0.00021061516894897952,-0.748286557655155
0.001410000000000003,398.3557937217977,1.016676134535908,0.00021060769585647473,-0.7536314616384061
0.001420000000000003,398.3608939062754,1.0167254579590173,0.00021060017514779855,-0.7589763656216573
0.001430000000000003,398.36602742462156,1.0167751056237966,0.00021059260563406705,-0.7643212696049083
0.0014400000000000031,398.37120464847345,1.0168251778799982,0.00021058497202979063,-0.7696661735881594
0.0014500000000000032,398.37641441504434,1.0168755668066387,0.00021057729080203744,-0.7750110775714105
0.0014600000000000032,398.38165752343565,1.0169262801697139,0.00021056956077937367,-0.7803559815546616
0.0014700000000000032,398.386944355841,1.0169774184334517,0.0002105617666630751,-0.7857008855379128
0.0014800000000000032,398.3922637507284,1.017028873677475,0.00021055392491619603,-0.7910457895211638
