time(s),temperature (K),pressure(Bar),volume (m3),velocity (m/s)
1e-05,397.99999999783944,0.7764544882464627,0.00021113320000000003,-0.005344903983251097
2e-05,398.00002378561834,0.7764546537397985,0.0002111331676183618,-0.010689807966502193
3.0000000000000004e-05,398.0000902030505,0.776455115807552,0.00021113307720681937,-0.016034711949753287
4e-05,398.00019947446236,0.7764558760134174,0.00021113292845938405,-0.021379615933004387
5e-05,398.0003515668836,0.776456934129972,0.0002111327214207485,-0.02672451991625548
6e-05,398.0005375958878,0.7764582283485463,0.0002111324681852023,-0.03206942389950657
7.000000000000001e-05,398.00076634747177,0.776459819795895,0.0002111321567926509,-0.03741432788275767
8e-05,398.00103338450583,0.7764616776029085,0.00021113179328378099,-0.04275923186600877
9e-05,398.00134349329994,0.7764638350702926,0.00021113137114345018,-0.04810413584925986
0.0001,398.00168002792617,0.7764661763929569,0.0002111309130312029,-0.05344903983251096
0.00011,398.0020563314597,0.7764687944002255,0.0002111304007845507,-0.05879394381576205
0.00012,398.00244897704044,0.7764715261079792,0.00021112986629415236,-0.06413884779901315
0.00013000000000000002,398.0028476030591,0.7764742994324181,0.0002111293236640725,-0.06948375178226425
0.00014000000000000001,398.00335316420137,0.7764778167357721,0.00021112863547154625,-0.07482865576551534
0.00015000000000000001,398.00386361155404,0.7764813680335483,0.0002111279406340284,-0.08017355974876644
0.00016,398.0043740589067,0.7764849193546999,0.00021112724579651059,-0.08551846373201755
0.00017,398.00499166272385,0.7764892162088267,0.0002111264050981654,-0.09086336771526862
0.00018,398.00561991456755,0.7764935871498428,0.00021112554991352807,-0.09620827169851973
0.00019,398.0062481687163,0.7764979581307662,0.00021112469472889074,-0.10155317568177083
0.0002,398.00687642517005,0.7765023291515966,0.00021112383954425342,-0.10689807966502192
0.00021,398.00750468392886,0.7765067002123351,0.0002111229843596161,-0.11224298364827301
0.00022,398.00822711623266,0.776511726502045,0.00021112200099148739,-0.1175878876315241
0.00023,398.0090518095037,0.7765174642918224,0.00021112087843567603,-0.12293279161477519
0.00024,398.0099318405787,0.7765235871434824,0.00021111968055984807,-0.1282776955980263
0.00025,398.01085913027975,0.7765300388387675,0.00021111841836638637,-0.1336225995812774
0.00026000000000000003,398.0118288899501,0.7765367860651615,0.00021111709837512934,-0.1389675035645285
0.00027000000000000006,398.0128409893119,0.7765438279218744,0.0002111157207648822,-0.1443124075477796
0.0002800000000000001,398.0138835614242,0.7765510818475452,0.00021111430168957378,-0.1496573115310307
0.0002900000000000001,398.0149680473535,0.7765586274511931,0.00021111282557777035,-0.15500221551428184
0.00030000000000000014,398.0160948672834,0.7765664676626641,0.0002111112918591821,-0.16034711949753297
0.00031000000000000016,398.01726402916665,0.776574602543911,0.00021110970052467585,-0.16569202348078405
0.0003200000000000002,398.0184636691271,0.7765829495532948,0.0002111080677236055,-0.17103692746403515
0.0003300000000000002,398.0197052251821,0.7765915882817565,0.0002111063778895073,-0.1763818314472863
0.00034000000000000024,398.0209891201767,0.7766005216786899,0.0002111046304487208,-0.18172673543053738
