time(s),temperature (K),pressure(Bar),volume (m3),velocity (m/s)
1e-05,387.99999999948193,1.0132398674989562,0.00021113320000000003,-0.005344903983251097
2e-05,388.0000276717701,1.0132401248318008,0.00021113316143659506,-0.010689807966502193
3.0000000000000004e-05,388.0000888995769,1.0132406942084313,0.00021113307611084518,-0.016034711949753287
4e-05,388.00019228734413,1.0132416556466541,0.00021113293203146424,-0.021379615933004387
5e-05,388.000338196834,1.0132430125119714,0.00021113272869436147,-0.02672451991625548
6e-05,388.0005153842296,1.0132446602447913,0.00021113248176899018,-0.03206942389950657
7.000000000000001e-05,388.000734864027,1.0132467012747508,0.00021113217590589532,-0.03741432788275767
8e-05,388.00099683007994,1.0132491374063592,0.00021113181083526767,-0.04275923186600877
9e-05,388.00129007591966,1.013251864427538,0.00021113140217462757,-0.04810413584925986
0.0001,388.00162564478444,1.013254985036471,0.00021113093453473266,-0.05344903983251096
0.00011,388.00199251359805,1.013258396726628,0.00021113042327754904,-0.05879394381576205
0.00012,388.00240158413766,1.0132622008815992,0.00021112985321117253,-0.06413884779901315
0.00013000000000000002,388.0028532175432,1.0132664008630958,0.0002111292238329772,-0.06948375178226425
0.00014000000000000001,388.0033361404804,1.0132708918373197,0.00021112855085367706,-0.07482865576551534
0.00015000000000000001,388.0038613126688,1.0132757757283593,0.00021112781900096291,-0.08017355974876644
0.00016,388.0044290165092,1.0132810551666613,0.00021112702788212253,-0.08551846373201755
0.00017,388.0050280026877,1.0132866255415185,0.00021112619317434751,-0.09086336771526862
0.00018,388.005669281617,1.0132925892504092,0.00021112529953506396,-0.09620827169851973
0.00019,388.00635305665287,1.0132989481896115,0.00021112434668190807,-0.10155317568177083
0.0002,388.0070681160919,1.0133055980976926,0.00021112335023955444,-0.10689807966502192
0.00021,388.00782550378887,1.013312641685269,0.00021112229481926964,-0.11224298364827301
0.00022,388.00861419992907,1.0133199764750092,0.00021112119577821413,-0.1175878876315241
0.00023,388.0094450993679,1.0133277037933899,0.0002111200379355946,-0.12293279161477519
0.00024,388.01031857264405,1.013335827093058,0.0002111188207763881,-0.1282776955980263
0.00025,388.01122334424065,1.0133442415177214,0.00021111756001391169,-0.1336225995812774
0.00026000000000000003,388.0121703685018,1.0133530489496794,0.00021111624038498022,-0.1389675035645285
0.00027000000000000006,388.01315993729185,1.013362252110821,0.00021111486148441078,-0.1443124075477796
0.0002800000000000001,388.0141807974212,1.013371746351456,0.0002111134389941516,-0.1496573115310307
0.0002900000000000001,388.0152439555602,1.013381634043266,0.0002111119575786764,-0.15500221551428184
0.00030000000000000014,388.01634962456615,1.0133919171743995,0.0002111104169430736,-0.16034711949753297
0.00031000000000000016,388.0174865872082,1.013402491428083,0.00021110883271892802,-0.16569202348078405
0.0003200000000000002,388.0186658881776,1.013413459532718,0.0002111071895183319,-0.17103692746403515
0.0003300000000000002,388.0198765107114,1.0134247190348649,0.0002111055026933259,-0.1763818314472863
0.00034000000000000024,388.02112934301516,1.0134363712096737,0.0002111037570744605,-0.18172673543053738
0.00035000000000000027,388.0224247650396,1.013448419600961,0.00021110195213432407,-0.1870716394137885
0.0003600000000000003,388.0237514987909,1.0134607593239189,0.00021110010358859284,-0.19241654339703962
0.0003700000000000003,388.0251204935264,1.0134734922249125,0.0002110981961834412,-0.1977614473802907
0.00038000000000000035,388.0265320505588,1.0134866211173899,0.00021109622950122407,-0.2031063513635418
0.00039000000000000037,388.02797491257326,1.0135000413067827,0.00021109421922840225,-0.20845125534679293
0.0004000000000000004,388.0294600827562,1.0135138551447853,0.00021109215003673249,-0.213796159330044
0.0004100000000000004,388.03098778347766,1.0135280647115603,0.00021109002161876422,-0.21914106331329514
0.00042000000000000045,388.032546791689,1.013542565629007,0.00021108784961274815,-0.22448596729654627
0.0004300000000000005,388.03414815142145,1.0135574606325866,0.0002110856186343343,-0.22983087127979734
0.0004400000000000005,388.0357920055991,1.013572751064526,0.0002110833284869447,-0.23517577526304845
0.00045000000000000053,388.03746717905585,1.0135883329894992,0.00021108099474163072,-0.2405206792462996
0.00046000000000000056,388.03918471752746,1.013604309163121,0.00021107860201247523,-0.2458655832295507
0.0004700000000000006,388.04093358005815,1.0136205768966609,0.00021107616568317525,-0.2512104872128018
0.0004800000000000006,388.04272471664143,1.0136372380578742,0.0002110736705017953,-0.2565553911960529
0.0004900000000000006,388.0445584382183,1.0136542955534922,0.00021107111603801176,-0.261900295179304
